Key	en	Status	ja
PERIL_DESCRIPTION	Peril Description	Uploaded	危険の説明
CLAIM_CREATED_DATE	Claim Created Date	Uploaded	請求作成日
APP_LABELS_ENVELOPE_REQUEST_MESSAGE	An error occured while creating the Envelope Request. Please try again.	Uploaded	エンベロープ リクエストの作成中にエラーが発生しました。もう一度試してください。
ENVELOPE_NO_RESULTS_FOUND	No Results were found. Please try another search	Uploaded	結果が見つかりませんでした。別の検索をお試しください
ENVELOPE_SELECT_MDN	Select MDN	Uploaded	MDN を選択します
ENVELOPE_ENVELOPE_CONTINUE_MESSAGE_DEFAULT	Please click continue to confirm the shipping address for the envelope request.	Uploaded	[続行] をクリックして、封筒リクエストの配送先住所を確認してください。
ENVELOPE_CONTINUE_BTN_LABEL	Continue	Uploaded	続く
ENVELOPE_ENVELOPE_CONTINUE_MESSAGE_ATT	Please click continue to confirm the email address for the envelope request.	Uploaded	[続行] をクリックして、封筒リクエストの電子メール アドレスを確認してください。
ELIGIBILITY_FAIL_INVALID_CLIENT_RENTAL_MSG	Claim is denied. Only products that are personally owned are covered.	Uploaded	請求は拒否されます。個人所有の製品のみが対象となります。
ELIGIBILITY_FAIL_INVALID_CELLULAR_MSG	Claim is denied. Only smart products that connect to Wi-Fi/Bluetooth are covered.	Uploaded	請求は拒否されます。 Wi-Fi/Bluetooth に接続するスマート製品のみが対象となります。
ELIGIBILITY_FAIL_INVALID_PLASMA_MSG	Claim is denied. Plasma displays are not covered.	Uploaded	請求は拒否されます。プラズマディスプレイは対象外です。
ELIGIBILITY_FAIL_INVALID_INCIDENT_TYPE_MSG	Incident type is not covered by agreement	Uploaded	インシデントの種類は契約の対象外です
SEND_COMMUNICATION	Send Communication	Uploaded	通信を送信する
CUSTOMER_CASE_ID	Customer Case Id	Uploaded	顧客ケースID
REQUEST_STATUS	Request Status	Uploaded	リクエストステータス
REQUEST_NUMBER	Request Number	Uploaded	要求番号
SERVICE_ORDER_ID	Service Order Id	Uploaded	サービス注文ID
FULFILLMENT_OUTCOME	Fulfillment Outcome	Uploaded	履行結果
FORM_OPTIONAL_LABEL	optional	Uploaded	オプション
APP_LABELS_SEND_COMMUNICATION_MESSAGE	A communication request has been created	Uploaded	通信リクエストが作成されました
APP_LABELS_SMP_SEND_PIN	Send	Uploaded	送信
SEND_COMMS_SELECT_MDN	Please select a Mobile Device Number/Case Number for which you want to send communication	Uploaded	通信を送信したいモバイルデバイス番号/ケース番号を選択してください
SEND_COMMS_SELECT_MDN_2_HOURS	Please select a Mobile Device Number/Case Number for which you want to send communication. It will be sent within 2 hours.	Uploaded	通信を送信したいモバイルデバイス番号/ケース番号を選択してください。 2時間以内に送信されます。
SEND_COMMS_CHOOSE_A_COMMS	Choose a communication	Uploaded	コミュニケーションを選択してください
SEND_COMMS_CHOOSE_A_DELIVERY	Choose delivery method	Uploaded	配送方法を選択してください
SEND_COMMS_SEND_TO_PHONE	Send to Phone	Uploaded	電話に送信
SEND_COMMS_CONFIRM_ADDRESS	Confirm Address	Uploaded	アドレスを確認してください
REFUNDS	Refunds	Uploaded	払い戻し
CLAIM_CREATED	Claim Created	Uploaded	請求が作成されました
SERVICE_REQUEST_STATUS	Service Request Status	Uploaded	サービスリクエストステータス
SERVICE_REQUEST_TYPE	Service Request Type	Uploaded	サービスリクエストのタイプ
AFFECTED_OR_SALVAGE_DEVICE	Affected / Salvage Device	Uploaded	影響を受けた/サルベージデバイス
SHIPPING_STATUS	Shipping Status	Uploaded	配送状況
TOTAL_CHARGED	Total Charged	Uploaded	合計請求額
PENDING_REFUNDS	Pending Refunds	Uploaded	保留中の払い戻し
AMOUNT_REFUNDED_TO_DATE	Amount Refunded To Date	Uploaded	現在までの返金額
REMAINING_AMOUNT_AVAILABLE	Remaining Amount Available	Uploaded	利用可能な残量
CHARGE_TYPE	Charge Type	Uploaded	充電タイプ
PENDING_REFUND_EXISTS	Pending Refund Exists	Uploaded	保留中の払い戻しが存在します
REFUNDS_REFUND_ERROR	Error Occurred While Submitting Refund, Please try again	Uploaded	返金の送信中にエラーが発生しました。もう一度お試しください。
REFUNDS_REFUND_DISABLED	Deductible refunds are only available for 10 days after the claim has been completed. If customer escalates, please transfer to CST for assistance	Uploaded	控除対象の払い戻しは、請求が完了してから 10 日間のみ可能です。お客様からエスカレーションがあった場合は、CST に転送してサポートを受けてください。
REFUNDS_REFUND_AMOUNT_AND_REASON	Refund Amount and Reason	Uploaded	返金金額と理由
REFUNDS_BASIC_ERR	DECLINED OR SYSTEMERROR	Uploaded	拒否またはシステムエラー
REFUNDS_FTM_ERROR	FTM INVALID ERROR	Uploaded	FTM 無効エラー
REFUNDS_PARTIAL	PARTIAL	Uploaded	部分的
REFUNDS_REFUND_DECLINED	Refund Declined	Uploaded	払い戻しが拒否されました
REFUNDS_ESCALATE_AND_SEND_TO_FINANCE	Escalate and send to finance	Uploaded	エスカレーションして財務部門に送信する
REFUNDS_PRTLRFND_CHECKBOX_LABEL_1	The maximum approved refund amount is $	Uploaded	承認された払い戻しの最大額は $ です
REFUNDS_PRTLRFND_CHECKBOX_LABEL_2	Please verify / update the requested amount and try again.	Uploaded	要求された金額を確認/更新して、もう一度お試しください。
REFUNDS_OVERRIDE_CHECKBOX_IS_REQUIRED	Override checkbox is required	Uploaded	上書きチェックボックスは必須です
REFUNDS_REFUND_REASON	Refund Reason	Uploaded	返金理由
REFUNDS_TOTAL_REFUND_AVAILABLE	Total Refund Available	Uploaded	全額返金可能
REFUNDS_TAX	Tax	Uploaded	税
REFUNDS_MINIMUM_REFUND_LABEL_USD	Must be USD 1 or more	Uploaded	1ドル以上である必要があります
REFUNDS_MINIMUM_REFUND_LABEL_GBP	Must be GBP 1 or more	Uploaded	1ポンド以上である必要があります
REFUNDS_REIMBURSEMENT_METHOD	Reimbursement Method	Uploaded	償還方法
REFUNDS_REIMBURSEMENT_METHOD_TYPE_CREDIT_CARD	Charge back to Credit Card	Uploaded	クレジットカードにチャージバック
REFUNDS_PAYMENT_TYPE_CREDIT_CARD	Credit Card	Uploaded	クレジットカード
REFUNDS_REIMBURSEMENT_METHOD_TYPE_ECHECK	Charge back to ECheck	Uploaded	ECheck にチャージバックする
REFUNDS_PAYMENT_TYPE_ECHECK	E-Check	Uploaded	E-チェック
REFUNDS_REIMBURSEMENT_METHOD_TYPE_BTA	Charge back to account	Uploaded	アカウントにチャージバックする
REFUNDS_PAYMENT_TYPE_BTA	Account	Uploaded	アカウント
REFUNDS_REIMBURSEMENT_METHOD_TYPE_3PP	Payable to Primary Account Holder	Uploaded	主要口座保有者に支払われる
REFUNDS_PAYMENT_TYPE_CHECK	Check	Uploaded	チェック
REFUNDS_REIMBURSEMENT_METHOD_TYPE_3PCRE	Payable to Primary Account Holder	Uploaded	主要口座保有者に支払われる
REFUNDS_REIMBURSEMENT_METHOD_MESSAGE	If the {paymentTypeData} is inactive consumer needs to contact the carrier company to have a check sent	Uploaded	{paymentTypeData} が非アクティブな場合、消費者は運送会社に連絡して小切手を送ってもらう必要があります。
REFUNDS_CORE_DEV	Core Device	Uploaded	コアデバイス
REFUNDS_CORE_DEV_RETURN	Customer must return Core Device	Uploaded	お客様はコアデバイスを返却する必要があります
REFUNDS_CORE_DEV_NOTREQ	Core Device Not Required Reason	Uploaded	コアデバイスが不要な理由
REFUNDS_NOTE	Note	Uploaded	注記
REFUNDS_FRONTLINE_SCRIPT	Unable to request refund due to a device being prepared for shipment. Please escalate to CST to cancel the pending shipment and complete the refund	Uploaded	デバイスが出荷準備中であるため、返金をリクエストできません。 CST にエスカレーションして保留中の発送をキャンセルし、払い戻しを完了してください。
REFUNDS_ADVANCEUSER_SCRIPT	There is a device pending shipment. The order needs to be cancelled before a refund can be requested. Please contact the TLC to cancel the pending shipment and process the refund	Uploaded	出荷待ちのデバイスがあります。返金をリクエストするには、注文をキャンセルする必要があります。 TLCに連絡して保留中の出荷をキャンセルし、返金手続きを行ってください。
REFUNDS_MINIMUM_REFUND_MESSAGE	Total refund requested amount must be USD 1 or more	Uploaded	返金リクエスト総額は 1 米ドル以上である必要があります
REFUNDS_CORE_DEVICE_NOT_SELECTED	Please Select Core Device	Uploaded	コアデバイスを選択してください
REFUNDS_CORE_DEVICE_NOT_REASON	Please Select Core Device Reason	Uploaded	コアデバイスの理由を選択してください
REFUNDS_CHARGE_TYPE_UNCHECKED	Please Select Type of Charge	Uploaded	料金の種類を選択してください
REFUNDS_NO_REFUND_ELIGIBLE_SR_MESSAGE	Customer is not refund eligible. Check Account Home screen for further case information.	Uploaded	お客様は返金対象外となります。ケースの詳細については、アカウントのホーム画面を確認してください。
ENTER_NOTE	Enter Note	Uploaded	注記を入力してください
CANCEL_SERVICE_REQUEST	Cancel Service Request	Uploaded	サービスリクエストのキャンセル
Case Number	Case Number	Uploaded	事件番号
Case Status	Case Status	Uploaded	ケースのステータス
Created By	Created By	Uploaded	によって作成された
Current SR Created Date	Current SR Created Date	Uploaded	現在の SR 作成日
